ID,COUNTRY_NAME,ISO2,ADMIN1,ADMIN2,SITE_NAME,SITE_CODE,LATITUDE,LONGITUDE,ASSAY_TYPE,TEST_TYPE,INSECTICIDE_CLASS,INSECTICIDE_TYPE,INSECTICIDE_CONC,INSECTICIDE_INTENSITY,YEAR_START,SPECIES,STAGE_ORIGIN,MOSQUITO_NUMBER,TEST_TIME,MORTALITY_ADJUSTED,RESISTANCE_STATUS,DATA_SOURCE,CITATION,CITATION_URL,DATA_CURATOR
GIL0123,Côte d’Ivoire,CI,San-Pedro,San Pedro,Sessenouan,IRCI94,4.744722,-6.639722,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Deltamethrin,0.05%,1,2016,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),100,24hrs,47.00,Confirmed resistance,Institut Pierre Richet (IPR),"Oumbouke et al.. (2020) Fine scale spatial investigation of multiple insecticide resistance and underlying target-site and metabolic mechanisms in Anopheles gambiae in central Côte d’Ivoire. Scientific Reports volume 10, Article number: 15066 (2020)",https://pubmed.ncbi.nlm.nih.gov/32934291/,World Health Organization
GIL0127,Côte d’Ivoire,CI,Gbeke,Beoumi,Beoumi,IRCI90,7.672502,-5.593886,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Cyfluthrin,0.15%,1,2016,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),100,24hrs,17.00,Confirmed resistance,Institut Pierre Richet (IPR),"Oumbouke et al.. (2020) Fine scale spatial investigation of multiple insecticide resistance and underlying target-site and metabolic mechanisms in Anopheles gambiae in central Côte d’Ivoire. Scientific Reports volume 10, Article number: 15066 (2020)",https://pubmed.ncbi.nlm.nih.gov/32934291/,World Health Organization
GIL0132,Côte d’Ivoire,CI,Bounkani,Nassian,Nassian,IRCI93,8.452464,-3.476014,Discriminating concentration bioassays,WHO tube test,Carbamates,Bendiocarb,0.1%,1,2016,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),100,24hrs,53.00,Confirmed resistance,Institut Pierre Richet (IPR),"Oumbouke et al.. (2020) Fine scale spatial investigation of multiple insecticide resistance and underlying target-site and metabolic mechanisms in Anopheles gambiae in central Côte d’Ivoire. Scientific Reports volume 10, Article number: 15066 (2020)",https://pubmed.ncbi.nlm.nih.gov/32934291/,World Health Organization
GIL0145,Côte d’Ivoire,CI,Bere,Mankono,Saoundi,IRCI96,8.300000,-5.433333,Discriminating concentration bioassays,WHO tube test,Organochlorines,DDT,4%,1,2016,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),100,24hrs,3.00,Confirmed resistance,Institut Pierre Richet (IPR),"Oumbouke et al.. (2020) Fine scale spatial investigation of multiple insecticide resistance and underlying target-site and metabolic mechanisms in Anopheles gambiae in central Côte d’Ivoire. Scientific Reports volume 10, Article number: 15066 (2020)",https://pubmed.ncbi.nlm.nih.gov/32934291/,World Health Organization
GIL0146,Côte d’Ivoire,CI,Hambol,Katiola,Kouakro,IRCI95,8.383333,-5.133333,Discriminating concentration bioassays,WHO tube test,Organochlorines,DDT,4%,1,2016,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),100,24hrs,2.00,Confirmed resistance,Institut Pierre Richet (IPR),"Oumbouke et al.. (2020) Fine scale spatial investigation of multiple insecticide resistance and underlying target-site and metabolic mechanisms in Anopheles gambiae in central Côte d’Ivoire. Scientific Reports volume 10, Article number: 15066 (2020)",https://pubmed.ncbi.nlm.nih.gov/32934291/,World Health Organization
GIL0147,Côte d’Ivoire,CI,San-Pedro,San Pedro,Sessenouan,IRCI94,4.744722,-6.639722,Discriminating concentration bioassays,WHO tube test,Organochlorines,DDT,4%,1,2016,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),100,24hrs,4.00,Confirmed resistance,Institut Pierre Richet (IPR),"Oumbouke et al.. (2020) Fine scale spatial investigation of multiple insecticide resistance and underlying target-site and metabolic mechanisms in Anopheles gambiae in central Côte d’Ivoire. Scientific Reports volume 10, Article number: 15066 (2020)",https://pubmed.ncbi.nlm.nih.gov/32934291/,World Health Organization
IR000002453,Côte d’Ivoire,CI,Agneby-Tiassa,Tiassale,Tiassale,IRCI67,5.890861,-4.830361,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Permethrin,0.75%,1,2010,An. coluzzii,NR,77,24hrs,3.90,Confirmed resistance,N/A,Chouaibou et al. (2012) Increase in susceptibility to insecticides with aging of wild Anopheles gambiae mosquitoes from Côte d'Ivoire.. BMC Infect Dis. 2012; 12: 214,https://www.ncbi.nlm.nih.gov/pubmed/22974492,World Health Organization
IR000002454,Côte d’Ivoire,CI,Agneby-Tiassa,Tiassale,Tiassale,IRCI67,5.890861,-4.830361,Discriminating concentration bioassays,WHO tube test,Carbamates,Propoxur,0.1%,1,2010,An. coluzzii,NR,78,24hrs,3.90,Confirmed resistance,N/A,Chouaibou et al. (2012) Increase in susceptibility to insecticides with aging of wild Anopheles gambiae mosquitoes from Côte d'Ivoire.. BMC Infect Dis. 2012; 12: 214,https://www.ncbi.nlm.nih.gov/pubmed/22974492,World Health Organization
IR000005462,Côte d’Ivoire,CI,Agneby-Tiassa,Tiassale,Tiassale,IRCI67,5.890861,-4.830361,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Deltamethrin,0.05%,1,2011,An. coluzzii,NR,282,24hrs,31.90,Confirmed resistance,N/A,"Edi et al. (2012) Multiple-insecticide resistance in Anopheles gambiae mosquitoes, Southern Côte d'Ivoire.. Emerg Infect Dis. 18(9):1508-11",https://www.ncbi.nlm.nih.gov/pubmed/22932478,World Health Organization
IR000005763,Côte d’Ivoire,CI,Indenie-Djuablin,Abengourou,Abengourou,IRCI1,6.729096,-3.496320,Discriminating concentration bioassays,WHO tube test,Carbamates,Carbosulfan,0.4%,1,2012,An. gambiae s.s.,NR,98,24hrs,15.00,Confirmed resistance,N/A,Koffi et al. (2013) Re-visiting insecticide resistance status in Anopheles gambiae from Côte d'Ivoire: a nation-wide informative survey. PLoS One. 2013 Dec 16;8(12):e82387,https://www.ncbi.nlm.nih.gov/pubmed/24358177,World Health Organization
IR000006895,Côte d’Ivoire,CI,Poro,Korhogo 2,Kaforo,IRCI34,9.277895,-5.685580,Discriminating concentration bioassays,WHO tube test,Organochlorines,Dieldrin,4%,10,2012,An. gambiae s.s.,NR,53,24hrs,35.00,Confirmed resistance,N/A,Koffi et al. (2013) Re-visiting insecticide resistance status in Anopheles gambiae from Côte d'Ivoire: a nation-wide informative survey. PLoS One. 2013 Dec 16;8(12):e82387,https://www.ncbi.nlm.nih.gov/pubmed/24358177,World Health Organization
IR000007401,Côte d’Ivoire,CI,Kabadougou,Odienne,Katiola,IRCI35,9.659167,-7.629722,Discriminating concentration bioassays,WHO tube test,Carbamates,Carbosulfan,0.4%,1,2012,An. gambiae s.s.,NR,200,24hrs,6.50,Confirmed resistance,N/A,"Koffi et al. (2013) Insecticide resistance status of Anopheles gambiae s.s population from M'Bé: a WHOPES-labelled experimental hut station, 10 years after the political crisis in Côte d'Ivoire. Malar J. 2013 May 4;12:151",https://www.ncbi.nlm.nih.gov/pubmed/23641777,World Health Organization
IR000007411,Côte d’Ivoire,CI,Kabadougou,Odienne,Katiola,IRCI35,9.659167,-7.629722,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Permethrin,0.75%,1,2012,An. gambiae s.s.,NR,201,24hrs,51.20,Confirmed resistance,N/A,"Koffi et al. (2013) Insecticide resistance status of Anopheles gambiae s.s population from M'Bé: a WHOPES-labelled experimental hut station, 10 years after the political crisis in Côte d'Ivoire. Malar J. 2013 May 4;12:151",https://www.ncbi.nlm.nih.gov/pubmed/23641777,World Health Organization
IR000007495,Côte d’Ivoire,CI,Tonkpi,Man,Man,IRCI39,7.412090,-7.562108,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Deltamethrin,0.05%,1,2012,An. gambiae s.s.,NR,88,24hrs,76.00,Confirmed resistance,N/A,Koffi et al. (2013) Re-visiting insecticide resistance status in Anopheles gambiae from Côte d'Ivoire: a nation-wide informative survey. PLoS One. 2013 Dec 16;8(12):e82387,https://www.ncbi.nlm.nih.gov/pubmed/24358177,World Health Organization
IR000008279,Côte d’Ivoire,CI,Abidjan 2,Port Bouet-Vridi,Port-Bouet,IRCI55,5.248200,-3.919500,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Deltamethrin,0.05%,1,2012,An. gambiae s.s.,F0_ADULTS_(FROM_WILD_LARVAE),96,24hrs,90.60,Possible resistance,IPR,Koffi et al. (2013) Re-visiting insecticide resistance status in Anopheles gambiae from Côte d'Ivoire: a nation-wide informative survey. PLoS One. 2013 Dec 16;8(12):e82387,https://www.ncbi.nlm.nih.gov/pubmed/24358177,World Health Organization
IR000008288,Côte d’Ivoire,CI,Abidjan 2,Port Bouet-Vridi,Port-Bouet,IRCI55,5.248200,-3.919500,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Alpha-cypermethrin,0.05%,1,2012,An. coluzzii,NR,97,24hrs,75.00,Confirmed resistance,N/A,Koffi et al. (2013) Re-visiting insecticide resistance status in Anopheles gambiae from Côte d'Ivoire: a nation-wide informative survey. PLoS One. 2013 Dec 16;8(12):e82387,https://www.ncbi.nlm.nih.gov/pubmed/24358177,World Health Organization
IR000008292,Côte d’Ivoire,CI,Abidjan 2,Port Bouet-Vridi,Port-Bouet,IRCI55,5.248200,-3.919500,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Etofenprox,0.5%,1,2012,An. coluzzii,NR,102,24hrs,36.00,Confirmed resistance,N/A,Koffi et al. (2013) Re-visiting insecticide resistance status in Anopheles gambiae from Côte d'Ivoire: a nation-wide informative survey. PLoS One. 2013 Dec 16;8(12):e82387,https://www.ncbi.nlm.nih.gov/pubmed/24358177,World Health Organization
IR000008391,Côte d’Ivoire,CI,San-Pédro,San-Pédro,San-Pédro,IRCI57,4.758807,-6.691275,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Deltamethrin,0.05%,1,2012,An. gambiae s.s.,F0_ADULTS_(FROM_WILD_LARVAE),98,24hrs,94.90,Possible resistance,IPR,Koffi et al. (2013) Re-visiting insecticide resistance status in Anopheles gambiae from Côte d'Ivoire: a nation-wide informative survey. PLoS One. 2013 Dec 16;8(12):e82387,https://www.ncbi.nlm.nih.gov/pubmed/24358177,World Health Organization
IR000008401,Côte d’Ivoire,CI,San-Pédro,San-Pédro,San-Pédro,IRCI57,4.758807,-6.691275,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Permethrin,0.75%,1,2012,An. coluzzii,NR,89,24hrs,88.00,Confirmed resistance,N/A,Koffi et al. (2013) Re-visiting insecticide resistance status in Anopheles gambiae from Côte d'Ivoire: a nation-wide informative survey. PLoS One. 2013 Dec 16;8(12):e82387,https://www.ncbi.nlm.nih.gov/pubmed/24358177,World Health Organization
IR000008772,Côte d’Ivoire,CI,Belier,Yamoussoukro,Yamoussoukro,IRCI77,6.781680,-5.270890,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Alpha-cypermethrin,0.05%,1,2012,An. gambiae s.s.,NR,100,24hrs,52.00,Confirmed resistance,N/A,Koffi et al. (2013) Re-visiting insecticide resistance status in Anopheles gambiae from Côte d'Ivoire: a nation-wide informative survey. PLoS One. 2013 Dec 16;8(12):e82387,https://www.ncbi.nlm.nih.gov/pubmed/24358177,World Health Organization
IR000008829,Côte d’Ivoire,CI,Abidjan 1,Yopougon Ouest-Songon,Yopougon,IRCI81,5.324019,-4.138420,Discriminating concentration bioassays,WHO tube test,Carbamates,Carbosulfan,0.4%,1,2012,An. gambiae s.s.,F0_ADULTS_(FROM_WILD_LARVAE),100,24hrs,25.00,Confirmed resistance,IPR,Koffi et al. (2013) Re-visiting insecticide resistance status in Anopheles gambiae from Côte d'Ivoire: a nation-wide informative survey. PLoS One. 2013 Dec 16;8(12):e82387,https://www.ncbi.nlm.nih.gov/pubmed/24358177,World Health Organization
IR000008830,Côte d’Ivoire,CI,Abidjan 1,Yopougon Ouest-Songon,Yopougon,IRCI81,5.324019,-4.138420,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Deltamethrin,0.05%,1,2012,An. gambiae s.s.,F0_ADULTS_(FROM_WILD_LARVAE),104,24hrs,89.40,Confirmed resistance,IPR,Koffi et al. (2013) Re-visiting insecticide resistance status in Anopheles gambiae from Côte d'Ivoire: a nation-wide informative survey. PLoS One. 2013 Dec 16;8(12):e82387,https://www.ncbi.nlm.nih.gov/pubmed/24358177,World Health Organization
IR000008836,Côte d’Ivoire,CI,Abidjan 1,Yopougon Ouest-Songon,Yopougon,IRCI81,5.324019,-4.138420,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Permethrin,0.75%,1,2012,An. gambiae s.s.,F0_ADULTS_(FROM_WILD_LARVAE),98,24hrs,92.90,Possible resistance,IPR,Koffi et al. (2013) Re-visiting insecticide resistance status in Anopheles gambiae from Côte d'Ivoire: a nation-wide informative survey. PLoS One. 2013 Dec 16;8(12):e82387,https://www.ncbi.nlm.nih.gov/pubmed/24358177,World Health Organization
IR000008845,Côte d’Ivoire,CI,Abidjan 1,Yopougon Ouest-Songon,Yopougon,IRCI81,5.324019,-4.138420,Discriminating concentration bioassays,WHO tube test,Organochlorines,Dieldrin,4%,10,2012,An. coluzzii,NR,75,24hrs,52.00,Confirmed resistance,N/A,Koffi et al. (2013) Re-visiting insecticide resistance status in Anopheles gambiae from Côte d'Ivoire: a nation-wide informative survey. PLoS One. 2013 Dec 16;8(12):e82387,https://www.ncbi.nlm.nih.gov/pubmed/24358177,World Health Organization
IR000008977,Côte d’Ivoire,CI,Agneby-Tiassa,Agboville,Agboville,IRCI5,5.931800,-4.218100,Discriminating concentration bioassays,WHO tube test,Carbamates,Bendiocarb,0.1%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),116,24hrs,69.00,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000008992,Côte d’Ivoire,CI,Indenie-Djuablin,Agnibilekrou,Agnibilekro,IRCI6,7.116700,-3.203000,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Alpha-cypermethrin,0.05%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),103,24hrs,20.40,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000009357,Côte d’Ivoire,CI,Tonkpi,Biankouma,Biankouma,IRCI10,7.744694,-7.621524,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Alpha-cypermethrin,0.05%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),101,24hrs,9.90,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000009444,Côte d’Ivoire,CI,Bafing,Koro,Borotou,IRCI14,8.732500,-7.492500,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Alpha-cypermethrin,0.05%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),101,24hrs,9.90,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000009450,Côte d’Ivoire,CI,Marahoue,Bouafle,Bouafle,IRCI15,6.986600,-5.742400,Discriminating concentration bioassays,WHO tube test,Organochlorines,DDT,4%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),106,24hrs,0.90,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000009451,Côte d’Ivoire,CI,Marahoue,Bouafle,Bouafle,IRCI15,6.986600,-5.742400,Discriminating concentration bioassays,WHO tube test,Carbamates,Bendiocarb,0.1%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),99,24hrs,48.50,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000009452,Côte d’Ivoire,CI,Marahoue,Bouafle,Bouafle,IRCI15,6.986600,-5.742400,Discriminating concentration bioassays,WHO tube test,Organophosphates,Fenitrothion,1%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),106,24hrs,77.40,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000009709,Côte d’Ivoire,CI,Haut-Sassandra,Daloa,Daloa,IRCI19,6.877700,-6.451300,Discriminating concentration bioassays,WHO tube test,Organophosphates,Fenitrothion,1%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),103,24hrs,94.20,Possible resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000009799,Côte d’Ivoire,CI,Loh-Djiboua,Divo,Divo,IRCI22,5.839500,-5.359900,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Deltamethrin,0.05%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),99,24hrs,64.60,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000009847,Côte d’Ivoire,CI,Haut-Sassandra,Daloa,Daloa,IRCI19,6.877700,-6.451300,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Lambda-cyhalothrin,0.05%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),101,24hrs,4.90,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000009848,Côte d’Ivoire,CI,Haut-Sassandra,Daloa,Daloa,IRCI19,6.877700,-6.451300,Discriminating concentration bioassays,WHO tube test,Carbamates,Bendiocarb,0.1%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),103,24hrs,91.30,Possible resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000009951,Côte d’Ivoire,CI,Goh,Gagnoa 1,Gagnoa,IRCI26,6.151442,-5.951540,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Permethrin,0.75%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),103,24hrs,6.80,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000010057,Côte d’Ivoire,CI,Sud-Comoe,Grand-Bassam,Grand-Bassam,IRCI30,5.219895,-3.764663,Discriminating concentration bioassays,WHO tube test,Organophosphates,Fenitrothion,1%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),102,24hrs,83.00,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000010082,Côte d’Ivoire,CI,Cavally,Guiglo,Guiglo,IRCI31,6.531178,-7.543096,Discriminating concentration bioassays,WHO tube test,Pyrethroids,Deltamethrin,0.05%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),102,24hrs,5.90,Confirmed resistance,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
IR000010085,Côte d’Ivoire,CI,Cavally,Guiglo,Guiglo,IRCI31,6.531178,-7.543096,Discriminating concentration bioassays,WHO tube test,Organophosphates,Fenitrothion,1%,1,2013,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),98,24hrs,100.00,Susceptible,Institut Pierre Richet/ Côte d'Ivoire,"Camara et al. (2018) Mapping insecticide resistance in Anopheles gambiae (s.l.) from Côte d'Ivoire. Parasit Vectors. 2018 Jan 8,11(1):19",https://www.ncbi.nlm.nih.gov/pubmed/29310704,World Health Organization
